Id;Name;Id Club;Club;Id National;National
127679;A. KOIKI;0;;0;
127680;A. ÖZÇIMEN;5203;GÖZTEPE;0;
127683;FELIPE PIRES;2388;MOREIRENSE;0;
127686;D. HERAZO;2654;LA EQUIDAD;0;
127687;L. MENA;0;;0;
127689;S. ACOSTA;5207;ALIANZA PETROLERA;0;
127690;I. EL MAACH;0;;0;
127693;S. PLAZA;0;;0;
127694;R. BASNA;5402;PT PRACHUAP;0;
127696;K. RAMSAY;207;SOUTHAMPTON RW;0;
127700;T. HENDRIKS;345;FORTUNA SITTARD;0;
127701;T. HEINTZ;0;;0;
127702;A. TOPTIK;0;;0;
127703;BRUNO FUCHS;1217;CSKA MOSKVA;0;
127704;ROBERTO;2464;PARANÁ;0;
127705;PEDRO LUCAS;0;;0;
127707;JENISON;5142;CUIABÁ;0;
127709;I. ESPINOZA;0;;0;
127710;J. PORTALES;2287;ALIANZA LIMA;0;
127712;J. PRETELL;2216;SPORTING CRISTAL;0;
127713;K. SANDOVAL;0;;0;
127715;NETO BORGES;136;VASCO DA GAMA;0;
127717;M. KABLAN;5652;FATİH KARAGÜMRÜK;0;
127719;K. LEWIS-POTTER;0;;0;
127720;D. AKINTOLA;5452;HATAYSPOR;0;
127725;F. MOSQUERA;5210;JAGUARES DE CÓRDOBA;0;
127728;ÁLEX PACHÓN;2187;GIRONA R;0;
127729;T. ITO;5194;SINT-TRUIDEN;0;
127730;MATHEUS SILVA;2388;MOREIRENSE;0;
127733;H. GARCÍA;2708;CURICÓ UNIDO;0;
127734;J. MONTECINOS;2192;AUDAX ITALIANO;0;
127737;É. WIEMBERG;2546;UNIÓN LA CALERA;0;
127746;P. ARGAÑARAZ;4995;CENTRAL CÓRDOBA SDE;0;
127747;JORGE SILVA;0;;0;
127749;YNAIÃ;2450;AMÉRICA MINEIRO;0;
127753;WILLIAN OLIVEIRA;2454;CEARÁ;0;
127754;FERNANDO SOBRAL;2454;CEARÁ;0;
127755;L. ZUTA;4237;LECCE;0;
127756;JOÃO VALIDO;0;;0;
127758;IÑIGO VICENTE;258;BILBAO BR;0;
127759;B. PALMEZANO;2545;HUACHIPATO;0;
127762;D. GONZÁLEZ;0;;0;
127769;LUCAS RODRIGUES;2388;MOREIRENSE;0;
127770;K. HOEVER;208;WOLVERHAMPTON YB;0;
127771;I. CHRISTIE-DAVIES;0;;0;
127772;R. FUENZALIDA;0;;0;
127773;C. MARÍN;0;;0;
127774;J. LÓPEZ;2208;EVERTON;0;
127778;J. GAETE;1256;COLO COLO;0;
127779;J. MARTÍNEZ;2544;DEPORTES LA SERENA;0;
127782;JOÃO FERNANDO;1248;FLAMENGO;0;
127785;DENILSON;1249;FLUMINENSE;0;
127787;JOÃO PEDRO;398;WATFORD BY;0;
127795;C. MOSQUERA;2655;PATRIOTAS BOYACÁ;0;
127797;V. MORENO;2210;INDEPENDIENTE MEDELLÍN;0;
127798;B. GARCÉS;5207;ALIANZA PETROLERA;0;
127800;B. BENKHEDIM;418;SAINT-ÉTIENNE;0;
127801;L. TRAORÉ;116;AJAX;0;
127802;M. IHATTAREN;118;PSV;0;
127804;F. DE JONG;242;AZ;0;
127806;M. TAABOUNI;242;AZ;0;
127807;Y. BARASI;242;AZ;0;
127811;C. NIASSE;198;PANATHINAIKOS;0;
127813;B. NIETO;2547;DEPORTES ANTOFAGASTA;0;
127822;F. BERSANO;0;;0;
127823;F. GONZÁLEZ METILLI;0;;0;
127825;JÚNIOR;1255;SÃO PAULO;0;
127826;RODRIGO NESTOR;1255;SÃO PAULO;0;
127827;A. ROSELL;0;;0;
127828;J. LOBATÓN;0;;0;
127830;Y. ÇAKIR;0;;0;
127832;S. ASAN;1945;TRABZONSPOR;0;
127833;K. KILINÇ;0;;0;
127838;RAFAEL SILVA;5137;JUVENTUDE;0;
127842;KEKÉ;0;;0;
127843;MATEUS ANDERSON;0;;0;
127847;LÍDIO;4110;OESTE;0;
127855;DIOGO;4110;OESTE;0;
127856;BETINHO;4110;OESTE;0;
127857;LUCAS BATATINHA;5433;OPERÁRIO PR;0;
127858;LÉO;5142;CUIABÁ;0;
127859;PEIXOTO;5433;OPERÁRIO PR;0;
127860;BRUNO REIS;2465;PONTE PRETA;0;
127861;ALISSON;2465;PONTE PRETA;0;
127863;FABRÍCIO;5433;OPERÁRIO PR;0;
127864;BRUNO BATATA;0;;0;
127866;JARDEL;0;;0;
127870;J. SOSA;5433;OPERÁRIO PR;0;
127873;SIMÃO BERTELLI;0;;0;
127877;JEAN CARLO;5433;OPERÁRIO PR;0;
127881;YGOR VINHAS;2465;PONTE PRETA;0;
127883;ELIAS;1932;FIGUEIRENSE;0;
127884;GUSTAVO POFFO;0;;0;
127885;VITOR CAETANO;1932;FIGUEIRENSE;0;
127887;GUILHERME TEIXEIRA;1932;FIGUEIRENSE;0;
127889;ALÊ;2450;AMÉRICA MINEIRO;0;
127892;TOTY;5660;BRUSQUE;0;
127900;VICTOR SOUZA;2506;CRB;0;
127904;DANILO;5433;OPERÁRIO PR;0;
127907;MATHEUS NOGUEIRA;5142;CUIABÁ;0;
127918;JULIMAR;1930;ATHLETICO PARANAENSE;0;
127920;REINALDO;1930;ATHLETICO PARANAENSE;0;
127921;VINICIUS;274;CRUZEIRO;0;
127926;CARLOS;1251;GUARANI;0;
127927;ROMISSON;5048;LONDRINA;0;
127930;GABRIEL POVEDA;5047;BRASIL DE PELOTAS;0;
127932;MATHEUS DAVÓ;1247;CORINTHIANS;0;
127933;MATHEUSINHO;1251;GUARANI;0;
127941;DUDU;0;;0;
127942;LEANDRO LEITE;5047;BRASIL DE PELOTAS;0;
127949;LEANDRO CAMILO;5047;BRASIL DE PELOTAS;0;
127954;SOUSA;5047;BRASIL DE PELOTAS;0;
127955;CARLOS EDUARDO;1936;SPORT RECIFE;0;
127956;HEVERTON;5047;BRASIL DE PELOTAS;0;
127957;MATHEUS BIANQUI;5048;LONDRINA;0;
127959;IGOR MIRANDA;1935;NÁUTICO;0;
127960;UELBER;5048;LONDRINA;0;
127961;ALISSON SAFIRA;5048;LONDRINA;0;
127962;MARCELINHO;0;;0;
127963;ANDERSON LEITE;4108;CHAPECOENSE;0;
127964;FELIPE VIEIRA;5048;LONDRINA;0;
127965;ANDERSON OLIVEIRA;2369;PORTIMONENSE;0;
127967;PEDRO CACHO;5048;LONDRINA;0;
127969;MARCINHO;4111;SAMPAIO CORRÊA;0;
127970;CASAGRANDE;2369;PORTIMONENSE;0;
127973;MARCONDES;5048;LONDRINA;0;
127975;MATHEUZINHO;0;;0;
127976;RAÍ RAMOS;4110;OESTE;0;
127980;RODRIGO VIANA;5433;OPERÁRIO PR;0;
127988;LUCAS MENDES;2506;CRB;0;
128006;ALEX ALVES;2459;RED BULL BRAGANTINO;0;
128007;RAFAEL CHORÃO;5433;OPERÁRIO PR;0;
128011;LÁZARO;0;;0;
128015;LUAN;2465;PONTE PRETA;0;
128017;VITINHO;2464;PARANÁ;0;
128021;M. CARNESECCHI;4220;CREMONESE;0;
128022;V. PAVLIDIS;255;WILLEM II;28;GREECE
128026;G. MARCIANÒ;4234;FROSINONE;0;
128028;R. ROJAS;138;RIVER PLATE;48;PARAGUAY
128030;WÁLBER;0;;0;
128031;JOÃO CUBAS;0;;0;
128032;CHICO;2451;ATLÉTICO GO;0;
128033;RICK;2454;CEARÁ;0;
128034;A. DALES;0;;0;
128037;N. CAPALDO;139;BOCA JUNIORS;0;
128039;E. DACI;5204;KONYASPOR;0;
128040;E. DIAW;0;;0;
128041;DIOGO CALILA;1973;BELENENSES;0;
128042;L. PRIP;2066;HORSENS;0;
128044;M. AMUNDSEN;0;;0;
128045;J. MÉNDEZ;0;;0;
128046;L. RÍOS;0;;0;
128050;E. GONZÁLEZ;5210;JAGUARES DE CÓRDOBA;0;
128051;M. ÇELIK;0;;0;
128052;V. HLADKÝ;0;;0;
128055;P. AKOUOKOU;194;SEVILLA TRIANA VB;0;
128057;IVÁN MARTÍN;2616;MIRANDA DE EBRO RN;0;
128058;T. ŠTRKALJ;2614;TONDELA;0;
128061;L. BUCHANAN;383;DERBY WB;0;
128063;M. OKTAY;0;;0;
128064;TAILSON PINTO;1254;SANTOS;0;
128065;SANDRY;1254;SANTOS;0;
128067;CHRISTIAN;1930;ATHLETICO PARANAENSE;0;
128068;ERICK;1930;ATHLETICO PARANAENSE;0;
128069;BRUNO LEITE;1930;ATHLETICO PARANAENSE;0;
128071;ZHANG WENTAO;5171;HENAN JIANYE;0;
128072;R. MUHAMMED;0;;0;
128073;ENRIC GALLEGO;263;PAMPLONA RA;0;
128074;A. RAMBAL;0;;0;
128076;A. VAN DER HEIDE;245;HEERENVEEN;0;
128077;V. CAMPUZANO;363;GIJÓN RB;0;
128078;E. CAMAVINGA;218;RENNES;0;
128082;PARK JI-SOO;310;GUANGZHOU EVERGRANDE;0;
128088;LUCAS ARCANJO;1937;VITÓRIA;0;
128096;RUAN LEVINE;1937;VITÓRIA;0;
128098;T. SUZUKI;4964;LAUSANNE SPORT;0;
128100;N. BALONGO;5194;SINT-TRUIDEN;0;
128103;B. AYDIN;0;;0;
128104;K. BAYKUŞ;0;;0;
128106;P. MORTENSEN;2067;AGF;0;
128107;S. HEDLUND;1832;BRØNDBY;0;
128108;C. ANENE;2069;MIDTJYLLAND;0;
128111;DAVID ANDÚJAR;4309;CARTAGENA NB;0;
128116;XIMO MIRALLES;0;;0;
128118;SALVADOR FERRER;1600;SPEZIA;0;
128121;A. GONZÁLEZ;2616;MIRANDA DE EBRO RN;0;
128128;CARLOS NEVA;1765;GRANADA RB;0;
128130;ANTÓN ESCOBAR;2615;LUGO RB;0;
128131;STOICHKOV;2523;SABADELL AB;0;
128132;FRAN GÁMEZ;261;MALLORCA RN;0;
128133;PABLO RAMÓN;109;MADRID CHAMARTIN B;0;
128134;I. BABA;261;MALLORCA RN;1058;GHANA
128135;F. RUSSO;261;MALLORCA RN;0;
128139;PARDO;0;;0;
128140;SAMU MANCHÓN;0;;0;
128142;ALE DÍEZ;364;LAS PALMAS AA;0;
128143;L. YAMAGUCHI;0;;0;
128144;VÍCTOR GARCÍA;2523;SABADELL AB;0;
128145;J. IGBEKEME;268;ZARAGOZA BA;0;
128146;ALBERTO SORO;1765;GRANADA RB;0;
128150;CATENA;370;VALLECAS BR;0;
128154;N. LOZANO;1765;GRANADA RB;0;
128155;JUAN CRUZ;263;PAMPLONA RA;0;
128156;ÓSCAR GIL;259;LLOBREGAT AB;0;
128158;JORGE MIER;0;;0;
128159;DANI SANDOVAL;4260;OVIEDO A;0;
128160;JIMMY SUÁREZ;4260;OVIEDO A;0;
128161;JAVI MIER;4260;OVIEDO A;0;
128164;JAVIER ALONSO;4147;TENERIFE AB;0;
128167;JOSÉ CORPAS;357;ALMERÍA RB;0;
128168;SERGIO PÉREZ;0;;0;
128169;ROMERA;0;;0;
128170;CHEMA NÚÑEZ;0;;0;
128171;B. BOULHROUD;0;;0;
128172;HUGO VALLEJO;0;;0;
128173;H. BOUSSEFIANE;260;MÁLAGA AB;0;
128174;IVÁN JAIME;5028;FAMALICÃO;0;
128175;A. ABQAR;4145;ÁLAVA AB;0;
128178;JEAN JULES;4302;ALBACETE BN;0;
128179;ENDIKA IRIGOYEN;0;;0;
128180;IVÁN MARTÍNEZ;263;PAMPLONA RA;0;
128181;JAVI MARTÍNEZ;263;PAMPLONA RA;0;
128182;C. SÁNCHEZ;363;GIJÓN RB;0;
128183;BERTO ESPESO;0;;0;
128184;PELAYO MORILLA;363;GIJÓN RB;0;
128188;A. VOGLIACCO;4915;PORDENONE;0;
128197;S. CELLA;0;;0;
128198;S. GIRELLI;0;;0;
128201;R. BOULTAM;4244;SALERNITANA;0;
128202;A. GALLO;4237;LECCE;0;
128203;K. CANNAVÒ;0;;0;
128204;L. AVOGADRI;240;SAMPDORIA;0;
128205;P. BASTIANELLO;0;;0;
128208;J. MILLI;0;;0;
128210;G. DALLA BERNARDINA;0;;0;
128211;A. RIZZO;0;;0;
128212;D. FRARE;1920;CITTADELLA;0;
128214;F. PROIA;1920;CITTADELLA;0;
128216;A. BUSSAGLIA;0;;0;
128218;D. IAPICHINO;1955;SION;0;
128219;A. PORCINO;0;;0;
128220;A. MARIE-SAINTE;0;;0;
128231;D. LAZZARI;0;;0;
128232;A. ANDERSON;4244;SALERNITANA;0;
128237;G. SUEVA;4928;COSENZA;0;
128238;L. PALMIERO;188;CHIEVO;0;
128239;F. RODIO;0;;0;
128240;N. NANNI;0;;0;
128244;S. PALMUCCI;0;;0;
128249;S. GUÐJOHNSEN;2070;OB;0;
128257;CHATMONGKOL TONGKIRI;2643;SCG MUANGTHONG UNITED;0;
128258;C. OLIVA;110;VALENCIA BN;0;
128259;R. PICCOLI;1600;SPEZIA;0;
128264;CAIO;2453;BAHIA;0;
128266;Y. PAMBOU;0;;0;
128267;L. KHARABADZE;0;;0;
128279;M. PALAVECINO;2729;PATRONATO;0;
128281;E. FERNÁNDEZ;2722;DEFENSA Y JUSTICIA;0;
128283;A. ZINKOVSKIY;0;;0;
128284;M. GLUSHENKOV;5298;KHIMKI;0;
128285;N. UMYAROV;135;SPARTAK MOSKVA;0;
128287;S. TIFFONEY;0;;0;
128288;D. MELNJAK;5354;RİZESPOR;24;CROATIA
128291;B. CEVAHIR;5206;YENİ MALATYASPOR;0;
128293;G. ALEXANDER;387;MILLWALL BW;0;
128294;G. COMAS;2538;UNIÓN;0;
128299;ROBERT SÁNCHEZ;377;BRIGHTON WB;0;
128301;A. COLORADO;0;;0;
128305;C. PÁJARO;2284;ONCE CALDAS;0;
128306;E. KARAKUŞ;0;;0;
128309;D. GIANNOULIS;388;NORWICH YG;28;GREECE
128310;K. ŚWIDERSKI;1212;PAOK;0;
128311;E. DEMIR;1996;KAYSERİSPOR;0;
128312;N. SAINTINI;0;;0;
128313;J. RAFFERTY;4192;PRESTON WB;0;
128314;J. MITCHELL-LAWSON;383;DERBY WB;0;
128319;R. MIMNAUGH;5312;HAMILTON ACADEMICAL;0;
128323;S. MILOŠEVIĆ;0;;0;
128324;J. PEDROZA;2657;SANTA FE;0;
128328;J. HURTADO;2195;BOYACÁ CHICÓ;0;
128335;THARLIS;4108;CHAPECOENSE;0;
128336;IAGO INDIAS;4395;CASTELLÓN NB;0;
128338;K. KONÉ;221;TOULOUSE;0;
128339;DANG VAN LAM;0;;0;
128343;I. POVEDA;104;LEEDS W;0;
128344;T. RICHARDS;0;;0;
128345;N. EL ABLAK;345;FORTUNA SITTARD;0;
128348;A. KRÁL;135;SPARTAK MOSKVA;13;CZECH REPUBLIC
128349;P. ŠEVČÍK;5189;SLAVIA PRAHA;13;CZECH REPUBLIC
128359;B. ZAINUTDINOV;1217;CSKA MOSKVA;1176;KAZAKHSTAN
128360;D. SZYMAŃSKI;270;AEK ATHENS;0;
128361;VÍCTOR RUIZ;4937;ST. GALLEN;0;
128363;BRUNO JOSÉ;5047;BRASIL DE PELOTAS;0;
128368;V. BAYO;221;TOULOUSE;0;
128369;D. TIKHIY;5298;KHIMKI;0;
128370;ZAW MIN TUN;5404;SUKHOTHAI;0;
128372;ZOU DEHAI;295;BEIJING GUOAN;0;
128374;V. PRADO;5210;JAGUARES DE CÓRDOBA;0;
128375;C. TERÁN;0;;0;
128376;I. ATIEMWEN;1203;DINAMO ZAGREB;0;
128377;THIRAYU BANHAN;5395;CHIANGRAI UNITED;0;
128379;ELIANDRO;4175;CHONBURI;0;
128380;DAI WAI-TSUN;5184;SHENZHEN KAISA;0;
128383;J. PORTILLA;5207;ALIANZA PETROLERA;0;
128384;C. OLSES;0;;0;
128388;L. MILLAR;0;;0;
128389;D. JOHNSON;0;;0;
128390;Y. SHAFINSKIY;5200;UFA;0;
128391;G. ÁVILA;1242;ROSARIO CENTRAL;0;
128392;J. HASS;1923;COLÓN;0;
128393;Z. GÖRGEN;5354;RİZESPOR;0;
128395;M. JANKOVIĆ;0;;0;
128397;H. BUDAK;0;;0;
128401;Y. CONGO;0;;0;
128403;F. MERCADO;0;;0;
128404;J. RODRÍGUEZ;0;;0;
128406;J. SOTO;5210;JAGUARES DE CÓRDOBA;0;
128414;A. MURILLO;0;;0;
128417;C. RODRÍGUEZ;260;MÁLAGA AB;0;
128419;JI XIAOXUAN;0;;0;
128421;LUCAS BARROS;1246;BOTAFOGO;0;
128422;TIAGO REIS;0;;0;
128424;C. BORJA;1974;SPORTING BRAGA;0;
128425;E. TAPSOBA;128;BAYER LEVERKUSEN;0;
128426;J. BENSON;378;BURNLEY RB;0;
128427;MORETO CASSAMÃ;1330;STADE DE REIMS;0;
128428;G. OAKLEY;1985;KILMARNOCK;0;
128429;H. ERÇELIK;0;;0;
128430;W. LÓPEZ;0;;0;
128431;S. RODRÍGUEZ;0;;0;
128432;K. KLIMOV;5306;TAMBOV;0;
128433;I. ZLOBIN;5028;FAMALICÃO;0;
128434;FERRO;110;VALENCIA BN;0;
128435;JOTA;266;VALLADOLID MB;0;
128436;A. FAMEWO;0;;0;
128438;M. DEMBÉLÉ;5099;PAU;0;
128439;A. ZEKA;0;;0;
128440;V. BONDARENKO;0;;0;
128441;M. SOLOMON;1232;SHAKHTAR DONETSK;1164;ISRAEL
128442;D. SIKAN;0;;0;
128443;L. FERRAZ;0;;0;
128444;A. GORODOVOY;0;;0;
128446;B. KOUYATÉ;4123;METZ;0;
128447;EUCLIDES CABRAL;4937;ST. GALLEN;0;
128450;S. ŻURKOWSKI;235;EMPOLI;0;
128451;HEITOR;1252;INTERNACIONAL;0;
128454;C. KARAYEL;0;;0;
128455;A. KULUSIC;5360;ANKARAGÜCÜ;0;
128456;R. MUDRAŽIJA;0;;0;
128457;A. FIRTH;132;RANGERS;0;
128459;M. POLSTER;0;;0;
128461;JOHN HOU SÆTER;295;BEIJING GUOAN;0;
128462;S. GARCÍA;2655;PATRIOTAS BOYACÁ;0;
128463;J. DURÁN;2652;ENVIGADO;0;
128469;L. ZUMBERI;0;;0;
128470;L. OFORI;0;;0;
128471;V. RAMÍREZ;0;;0;
128472;A. ROJO;2546;UNIÓN LA CALERA;0;
128473;E. VALENCIA;2546;UNIÓN LA CALERA;0;
128474;J. SERRANO;5207;ALIANZA PETROLERA;0;
128475;G. KYEREMEH;0;;0;
128476;B. TUTU;0;;0;
128478;N. ROVELLA;323;GENOA;0;
128479;A. SCHAFER;0;;22;HUNGARY
128483;Y. VELÁSQUEZ;2193;ATLÉTICO NACIONAL;0;
128484;C. BLANCO;2652;ENVIGADO;0;
128486;Y. MENA;0;;0;
128487;I. SAMOSHNIKOV;1941;RUBIN KAZAN;0;
128488;A. PALAVECINO;138;RIVER PLATE;0;
128490;H. RAVAS;0;;0;
128491;M. SORIA;1924;GODOY CRUZ;0;
128492;A. PEREYRA;0;;0;
128493;F. RODRÍGUEZ;0;;0;
128494;D. MOLINA;0;;0;
128495;J. GARCÍA;0;;0;
128498;OSCAR KARL;5416;RAYONG FC;0;
128499;W. ASPRILLA;0;;0;
128500;B. CARABALÍ;0;;0;
128501;Y. DÍAZ;2210;INDEPENDIENTE MEDELLÍN;0;
128504;F. LOZANO;2195;BOYACÁ CHICÓ;0;
128507;P. WADE;217;NICE;0;
128508;Z. BASSONG;0;;0;
128509;WATCHARIN N.;5404;SUKHOTHAI;0;
128510;PHARADON PHATTHAPHON;5395;CHIANGRAI UNITED;0;
128513;FLORENTINO LUÍS;112;MONACO;0;
128514;D. IOANNIDIS;0;;0;
128515;N. MIRKOVIĆ;0;;0;
128518;F. FRAGUEDA;0;;0;
128522;L. STERGIOU;4937;ST. GALLEN;0;
128523;F. MAMBIMBI;1950;YOUNG BOYS;0;
128524;G. ANTZOULAS;4928;COSENZA;0;
128526;D. CARO;2287;ALIANZA LIMA;0;
128527;K. MORADAOĞLU;1945;TRABZONSPOR;0;
128528;O. ANTMAN;1208;NORDSJÆLLAND;0;
128530;M. JAMES;0;;0;
128538;MUSTAFA AZADZOY;5420;TRAT;0;
128540;SOMKID CHAMNARNSILP;5395;CHIANGRAI UNITED;0;
128541;SARAWUT Y.;0;;0;
128542;C. ZAVALA;5389;DEPORTES MELIPILLA;0;
128548;M. FLORES;0;;0;
128550;D. RETAMAL;0;;0;
128552;A. TAPIA;0;;0;
128554;E. DUARTE;2722;DEFENSA Y JUSTICIA;0;
128556;J. SOLANO;5210;JAGUARES DE CÓRDOBA;0;
128558;L. MIRANDA;2361;DEPORTES TOLIMA;0;
128561;D. CARRILLO;0;;0;
128562;D. CARRERO;0;;0;
128563;J. CHAVERRA;5208;ATLÉTICO BUCARAMANGA;0;
128564;H. MANCILLA;1239;GIMNASIA LA PLATA;0;
128569;C. SUBERO;5208;ATLÉTICO BUCARAMANGA;0;
128570;G. SÁNCHEZ;2657;SANTA FE;0;
128571;R. MÁRQUEZ;1258;MILLONARIOS;0;
128572;J. PEREIRA;1258;MILLONARIOS;0;
128581;D. RENTERÍA;4995;CENTRAL CÓRDOBA SDE;0;
128594;L. SHANKLAND;1220;DUNDEE UNITED;0;
128595;M. ROSE;4183;COVENTRY B;0;
128601;R. CRAWFORD;1986;MOTHERWELL;0;
128602;A. FORREST;5319;LIVINGSTON;0;
128603;A. ANTUNES;1958;SERVETTE;0;
128608;A. SAUTHIER;1958;SERVETTE;0;
128609;J. CASTANHEIRA;0;;0;
128610;R. BUSSET;0;;0;
128611;B. CESPEDES;1958;SERVETTE;0;
128612;K. IMERI;1958;SERVETTE;0;
128613;N. VOUILLOZ;1958;SERVETTE;0;
128616;D. PRYCHYNENKO;5216;BEERSCHOT;0;
128617;A. LEJOLY;5216;BEERSCHOT;0;
128620;A. MBOKO;5216;BEERSCHOT;0;
128621;E. PLACCA FESSOU;0;;0;
128622;P. BOURDIN;5216;BEERSCHOT;0;
128623;G. GRISEZ;5216;BEERSCHOT;0;
128624;J. VAN DEN BERGH;5216;BEERSCHOT;0;
128625;M. NOUBISSI;5216;BEERSCHOT;0;
128626;D. MONTIEL;5235;VEJLE;0;
128627;T. PIETERMAAT;5216;BEERSCHOT;0;
128629;J. DOM;5216;BEERSCHOT;0;
128632;M. CAVAR;188;CHIEVO;0;
128633;O. DOUMBIA;1957;ZÜRICH;0;
128666;M. GUZMÁN;2553;COBRESAL;0;
128667;P. CÁRDENAS;2553;COBRESAL;0;
128668;M. FILLA;0;;0;
128672;M. PAREDES;2553;COBRESAL;0;
128674;D. CÉSPEDES;2553;COBRESAL;0;
128676;L. PORTILLA;2553;COBRESAL;0;
128678;C. MESÍAS;2553;COBRESAL;0;
128679;G. BOSIERS;0;;0;
128680;A. VALKENAERS;1200;MECHELEN;0;
128681;S. BOUZIAN;1200;MECHELEN;0;
128684;W. TOGUI;0;;0;
128688;R. MACIVER;0;;0;
128691;H. PATON;2622;ROSS COUNTY;0;
128692;T. GRIVOSTI;2622;ROSS COUNTY;0;
128694;J. RAMSEY;107;ASTON RB;0;
128695;T. VERGARA;2708;CURICÓ UNIDO;0;
128696;J. CATEJO;2708;CURICÓ UNIDO;0;
128697;B. HERNÁNDEZ;0;;0;
128698;F. RIVERA;0;;0;
128708;LUO JING;306;JIANGSU SUNING;0;
128709;FENG BOYUAN;306;JIANGSU SUNING;0;
128719;E. CARDOZO;0;;0;
128720;K. KVARATSKHELIA;1941;RUBIN KAZAN;1174;GEORGIA
128721;Z. KONÉ;0;;0;
128723;LIU CHAOYANG;5185;SHIJIAZHUANG EVERBRIGHT;0;
128725;J. VARGAS;0;;0;
128726;J. CARCELA-GONZALEZ;1197;STANDARD LIÈGE;0;
128727;TIAGO CASTRO;0;;0;
128730;L. DÍAZ;2544;DEPORTES LA SERENA;0;
128740;L. ØSTIGÅRD;4183;COVENTRY B;16;NORWAY
128741;K. N'DRI;5190;KAS EUPEN;0;
128742;S. KEITA;5190;KAS EUPEN;0;
128743;C. PIZARRO;2541;O'HIGGINS;0;
128744;C. RODRÍGUEZ;2654;LA EQUIDAD;0;
128756;S. MORENO;1257;AMÉRICA DE CALI;0;
128757;ÁLEX SOLA;0;;0;
128758;J. HOMAWOO;0;;0;
128759;I. CAMARÁ;2388;MOREIRENSE;0;
128762;T. AHUMADA;2192;AUDAX ITALIANO;0;
128763;C. MUÑOZ;2192;AUDAX ITALIANO;0;
128764;C. ROZAS;2208;EVERTON;0;
128765;J. FIERRO;1256;COLO COLO;0;
128766;A. ORTIZ;0;;0;
128767;M. MAUREIRA;2360;UNIÓN ESPAÑOLA;0;
128768;J. SILVA;0;;0;
128777;CHAKKIT LAPTRAKUL;1493;BURIRAM UNITED;0;
128779;S. YAEMSAEN;0;;0;
128780;K. MORENO;1258;MILLONARIOS;0;
128782;J. GARCIA;1258;MILLONARIOS;0;
128783;J. RENGIFO;1258;MILLONARIOS;0;
128785;A. DEURO;2009;CERCLE BRUGGE;0;
128788;A. TRUBIN;1232;SHAKHTAR DONETSK;0;
128792;E. PETIGNAT;1950;YOUNG BOYS;0;
128794;L. LEROY;406;CHÂTEAUROUX;0;
128798;E. FRANCO;2216;SPORTING CRISTAL;0;
128802;A. OKOFLEX;131;CELTIC;0;
128809;J. ZAPATA;2652;ENVIGADO;0;
128810;S. BETANCUR;2652;ENVIGADO;0;
128812;J. MORELO;2652;ENVIGADO;0;
128821;JIRAWAT T.;5403;RATCHABURI MITRPHOL;0;
128824;CHATRI RATTANAWONG;5404;SUKHOTHAI;0;
128825;ZHANG JUNZHE;5170;HEBEI CHINA FORTUNE;0;
128826;MARCÃO;5170;HEBEI CHINA FORTUNE;0;
128828;P. SALVATI;0;;0;
128829;YE CHONGQIU;306;JIANGSU SUNING;0;
128834;J. MANCILLA;5207;ALIANZA PETROLERA;0;
128835;A. ADORANTE;0;;0;
128837;WANG ZIXIANG;0;;0;
128838;DILMURAT MAWLANYAZ;5168;CHONGQING DANGDAI LIFAN;0;
128839;BAHTIYAR PEYZULLAH;0;;0;
128841;A. VOMBERGAR;0;;0;
128842;A. AYALA;0;;0;
128844;M. PRAEST;0;;0;
128846;J. BARRETO;2729;PATRONATO;0;
128848;N. SILVA;2545;HUACHIPATO;0;
128849;K. MIER;2193;ATLÉTICO NACIONAL;0;
128855;J. ESCOBAR;2653;RIONEGRO;0;
128856;B. MÉNDEZ;0;;0;
128857;FABRICIO OYA;4110;OESTE;0;
128858;N. KORKMAZ;1996;KAYSERİSPOR;0;
128860;J. GUTIÉRREZ;2545;HUACHIPATO;0;
128861;WAGNER;1254;SANTOS;0;
128863;A. WINTER;5312;HAMILTON ACADEMICAL;0;
128866;NATTHAPONG K.;5402;PT PRACHUAP;0;
128868;R. UDOMSILP;5402;PT PRACHUAP;0;
128870;SANTITORN LATTIROM;5400;POLICE TERO;0;
128871;K. DANGAROON;0;;0;
128878;J. CAMPAÑA;0;;0;
128879;H. VERGARA;0;;0;
128880;D. MURINGEN;0;;0;
128881;LIU PENG;0;;0;
128882;PHITUCKCHAI LIMRAKSA;2643;SCG MUANGTHONG UNITED;0;
128884;CHATCHAI SAENGDAO;2643;SCG MUANGTHONG UNITED;0;
128885;WATTANAKORN S.;2643;SCG MUANGTHONG UNITED;0;
128886;RITTIPORN WHANCHUEN;5405;SUPHANBURI;0;
128888;WEERATHEP POMPHAN;2643;SCG MUANGTHONG UNITED;0;
128889;SAKUNCHAI S.;5405;SUPHANBURI;0;
128891;V. BONDAR;1232;SHAKHTAR DONETSK;0;
128893;A. ZARIFOVIČ;5399;SAMUT PRAKAN CITY;0;
128895;B. VILLALTA;2216;SPORTING CRISTAL;0;
128897;J. INGA;0;;0;
128900;A. SCHEIDLER;415;NANCY;0;
128901;J. ŽAMBŮREK;4180;BRENTFORD RW;0;
128908;T. KAOSAART;0;;0;
128909;W. MANOWORN;0;;0;
128910;T. PRUEANGNA;0;;0;
128915;P. SOIMALAI;0;;0;
128927;T. PLODKAEW;0;;0;
128933;T. CHANPHET;0;;0;
